iteration,latency_ns,latency_ms,precision,threads,kernels
617,579680,0.57968,single,2,10
618,584188,0.584188,single,2,10
619,585223,0.585223,single,2,10
620,577834,0.577834,single,2,10
621,583139,0.583139,single,2,10
622,583468,0.583468,single,2,10
623,581853,0.581853,single,2,10
624,580813,0.580813,single,2,10
625,585345,0.585345,single,2,10
626,583951,0.583951,single,2,10
627,580531,0.580531,single,2,10
628,584202,0.584202,single,2,10
629,582485,0.582485,single,2,10
630,583177,0.583177,single,2,10
631,583476,0.583476,single,2,10
632,580807,0.580807,single,2,10
633,600919,0.600919,single,2,10
634,579258,0.579258,single,2,10
635,591608,0.591608,single,2,10
636,589265,0.589265,single,2,10
637,581600,0.5816,single,2,10
638,583791,0.583791,single,2,10
639,579330,0.57933,single,2,10
640,580974,0.580974,single,2,10
641,584498,0.584498,single,2,10
642,584632,0.584632,single,2,10
643,586459,0.586459,single,2,10
644,603184,0.603184,single,2,10
645,582517,0.582517,single,2,10
646,581339,0.581339,single,2,10
647,586689,0.586689,single,2,10
648,583130,0.58313,single,2,10
649,582939,0.582939,single,2,10
650,583800,0.5838,single,2,10
651,590008,0.590008,single,2,10
652,585253,0.585253,single,2,10
653,582107,0.582107,single,2,10
654,592734,0.592734,single,2,10
655,586372,0.586372,single,2,10
656,581295,0.581295,single,2,10
657,584555,0.584555,single,2,10
658,585020,0.58502,single,2,10
659,586344,0.586344,single,2,10
660,585458,0.585458,single,2,10
661,581707,0.581707,single,2,10
662,587267,0.587267,single,2,10
663,582410,0.58241,single,2,10
664,584863,0.584863,single,2,10
665,590103,0.590103,single,2,10
666,581317,0.581317,single,2,10
667,585465,0.585465,single,2,10
668,580947,0.580947,single,2,10
669,587645,0.587645,single,2,10
670,580897,0.580897,single,2,10
671,583735,0.583735,single,2,10
672,601480,0.60148,single,2,10
673,579439,0.579439,single,2,10
674,582759,0.582759,single,2,10
675,580411,0.580411,single,2,10
676,588465,0.588465,single,2,10
677,577992,0.577992,single,2,10
678,581900,0.5819,single,2,10
679,586051,0.586051,single,2,10
680,580744,0.580744,single,2,10
681,584423,0.584423,single,2,10
682,581247,0.581247,single,2,10
683,586625,0.586625,single,2,10
684,590982,0.590982,single,2,10
685,580779,0.580779,single,2,10
686,584648,0.584648,single,2,10
687,584173,0.584173,single,2,10
688,579656,0.579656,single,2,10
689,584846,0.584846,single,2,10
690,582792,0.582792,single,2,10
691,588652,0.588652,single,2,10
692,582042,0.582042,single,2,10
693,578801,0.578801,single,2,10
694,586187,0.586187,single,2,10
695,580802,0.580802,single,2,10
696,582079,0.582079,single,2,10
697,582709,0.582709,single,2,10
698,585035,0.585035,single,2,10
699,581639,0.581639,single,2,10
700,583368,0.583368,single,2,10
701,587040,0.58704,single,2,10
702,587698,0.587698,single,2,10
703,582235,0.582235,single,2,10
704,584642,0.584642,single,2,10
705,582552,0.582552,single,2,10
706,585769,0.585769,single,2,10
707,581250,0.58125,single,2,10
708,584479,0.584479,single,2,10
709,583199,0.583199,single,2,10
710,584417,0.584417,single,2,10
711,581308,0.581308,single,2,10
712,586496,0.586496,single,2,10
713,584936,0.584936,single,2,10
714,584731,0.584731,single,2,10
715,589362,0.589362,single,2,10
716,582491,0.582491,single,2,10
717,584831,0.584831,single,2,10
718,582264,0.582264,single,2,10
719,586743,0.586743,single,2,10
720,580499,0.580499,single,2,10
721,580783,0.580783,single,2,10
722,588990,0.58899,single,2,10
723,582957,0.582957,single,2,10
724,594817,0.594817,single,2,10
725,583782,0.583782,single,2,10
726,584769,0.584769,single,2,10
727,564015,0.564015,single,2,10
728,568925,0.568925,single,2,10
729,569311,0.569311,single,2,10
730,592892,0.592892,single,2,10
731,581308,0.581308,single,2,10
732,584550,0.58455,single,2,10
733,586540,0.58654,single,2,10
734,584736,0.584736,single,2,10
735,580900,0.5809,single,2,10
736,584237,0.584237,single,2,10
737,587692,0.587692,single,2,10
738,581441,0.581441,single,2,10
739,583865,0.583865,single,2,10
740,583124,0.583124,single,2,10
741,592330,0.59233,single,2,10
742,585408,0.585408,single,2,10
743,581275,0.581275,single,2,10
744,590406,0.590406,single,2,10
745,591279,0.591279,single,2,10
746,585052,0.585052,single,2,10
747,588434,0.588434,single,2,10
748,581779,0.581779,single,2,10
749,584588,0.584588,single,2,10
750,580879,0.580879,single,2,10
751,588324,0.588324,single,2,10
752,583342,0.583342,single,2,10
753,586054,0.586054,single,2,10
754,582693,0.582693,single,2,10
755,588096,0.588096,single,2,10
756,585189,0.585189,single,2,10
757,581520,0.58152,single,2,10
758,586160,0.58616,single,2,10
759,583392,0.583392,single,2,10
760,581980,0.58198,single,2,10
761,581362,0.581362,single,2,10
762,584972,0.584972,single,2,10
763,581795,0.581795,single,2,10
764,582799,0.582799,single,2,10
765,591590,0.59159,single,2,10
766,583605,0.583605,single,2,10
