iteration,latency_ns,latency_ms,precision,threads,kernels
697,1096136,1.096136,double,1,10
698,1100031,1.100031,double,1,10
699,1097201,1.097201,double,1,10
700,1100108,1.100108,double,1,10
701,1095482,1.095482,double,1,10
702,1100609,1.100609,double,1,10
703,1095662,1.095662,double,1,10
704,1095937,1.095937,double,1,10
705,1098913,1.098913,double,1,10
706,1099055,1.099055,double,1,10
707,1114273,1.114273,double,1,10
708,1096310,1.09631,double,1,10
709,1096594,1.096594,double,1,10
710,1098909,1.098909,double,1,10
711,1103881,1.103881,double,1,10
712,1137319,1.137319,double,1,10
713,1104796,1.104796,double,1,10
714,1107805,1.107805,double,1,10
715,1098202,1.098202,double,1,10
716,1099770,1.09977,double,1,10
717,1095063,1.095063,double,1,10
718,1096160,1.09616,double,1,10
719,1100799,1.100799,double,1,10
720,1129247,1.129247,double,1,10
721,1102029,1.102029,double,1,10
722,1106755,1.106755,double,1,10
723,1101458,1.101458,double,1,10
724,1098126,1.098126,double,1,10
725,1111321,1.111321,double,1,10
726,1097997,1.097997,double,1,10
727,1096801,1.096801,double,1,10
728,1100293,1.100293,double,1,10
729,1118559,1.118559,double,1,10
730,1101344,1.101344,double,1,10
731,1096497,1.096497,double,1,10
732,1097184,1.097184,double,1,10
733,1116552,1.116552,double,1,10
734,1100162,1.100162,double,1,10
735,1101252,1.101252,double,1,10
736,1096258,1.096258,double,1,10
737,1096874,1.096874,double,1,10
738,1099592,1.099592,double,1,10
739,1104459,1.104459,double,1,10
740,1101497,1.101497,double,1,10
741,1095948,1.095948,double,1,10
742,1104724,1.104724,double,1,10
743,1100803,1.100803,double,1,10
744,1098349,1.098349,double,1,10
745,1099283,1.099283,double,1,10
746,1107838,1.107838,double,1,10
747,1101219,1.101219,double,1,10
748,1102812,1.102812,double,1,10
749,1095995,1.095995,double,1,10
750,1100733,1.100733,double,1,10
751,1096849,1.096849,double,1,10
752,1111027,1.111027,double,1,10
753,1097144,1.097144,double,1,10
754,1102466,1.102466,double,1,10
755,1097595,1.097595,double,1,10
756,1100367,1.100367,double,1,10
757,1096873,1.096873,double,1,10
758,1101461,1.101461,double,1,10
759,1098233,1.098233,double,1,10
760,1097942,1.097942,double,1,10
761,1100158,1.100158,double,1,10
762,1096653,1.096653,double,1,10
763,1096273,1.096273,double,1,10
764,1101212,1.101212,double,1,10
765,1097140,1.09714,double,1,10
766,1110360,1.11036,double,1,10
767,1103568,1.103568,double,1,10
768,1096455,1.096455,double,1,10
769,1100925,1.100925,double,1,10
770,1097028,1.097028,double,1,10
771,1099534,1.099534,double,1,10
772,1096981,1.096981,double,1,10
773,1101159,1.101159,double,1,10
774,1097118,1.097118,double,1,10
775,1168463,1.168463,double,1,10
776,1101949,1.101949,double,1,10
777,1112215,1.112215,double,1,10
778,1098609,1.098609,double,1,10
779,1098008,1.098008,double,1,10
780,1106216,1.106216,double,1,10
781,1106413,1.106413,double,1,10
782,1103720,1.10372,double,1,10
783,1100278,1.100278,double,1,10
784,1109118,1.109118,double,1,10
785,1096861,1.096861,double,1,10
786,1097549,1.097549,double,1,10
787,1110702,1.110702,double,1,10
788,1100752,1.100752,double,1,10
789,1140871,1.140871,double,1,10
790,1098317,1.098317,double,1,10
791,1095752,1.095752,double,1,10
792,1103397,1.103397,double,1,10
793,1096029,1.096029,double,1,10
