iteration,latency_ns,latency_ms,precision,threads,kernels
868,621702,0.621702,single,1,10
869,624887,0.624887,single,1,10
870,622046,0.622046,single,1,10
871,628150,0.62815,single,1,10
872,624536,0.624536,single,1,10
873,622709,0.622709,single,1,10
874,628547,0.628547,single,1,10
875,624651,0.624651,single,1,10
876,621534,0.621534,single,1,10
877,628695,0.628695,single,1,10
878,621820,0.62182,single,1,10
879,625531,0.625531,single,1,10
880,625570,0.62557,single,1,10
881,622128,0.622128,single,1,10
882,627618,0.627618,single,1,10
883,630491,0.630491,single,1,10
884,622822,0.622822,single,1,10
885,629686,0.629686,single,1,10
886,623867,0.623867,single,1,10
887,623764,0.623764,single,1,10
888,624952,0.624952,single,1,10
889,626347,0.626347,single,1,10
890,629922,0.629922,single,1,10
891,625167,0.625167,single,1,10
892,622387,0.622387,single,1,10
893,624600,0.6246,single,1,10
894,627246,0.627246,single,1,10
895,622750,0.62275,single,1,10
896,625531,0.625531,single,1,10
897,621091,0.621091,single,1,10
898,637867,0.637867,single,1,10
899,625625,0.625625,single,1,10
900,622592,0.622592,single,1,10
901,624873,0.624873,single,1,10
902,628867,0.628867,single,1,10
903,623154,0.623154,single,1,10
904,625323,0.625323,single,1,10
905,622518,0.622518,single,1,10
906,627014,0.627014,single,1,10
907,627661,0.627661,single,1,10
908,622574,0.622574,single,1,10
909,624710,0.62471,single,1,10
910,627828,0.627828,single,1,10
911,623329,0.623329,single,1,10
912,624946,0.624946,single,1,10
913,622671,0.622671,single,1,10
914,624335,0.624335,single,1,10
915,629513,0.629513,single,1,10
916,621551,0.621551,single,1,10
917,624354,0.624354,single,1,10
918,624879,0.624879,single,1,10
919,628354,0.628354,single,1,10
920,630673,0.630673,single,1,10
921,621637,0.621637,single,1,10
922,625774,0.625774,single,1,10
923,625420,0.62542,single,1,10
924,621605,0.621605,single,1,10
925,628801,0.628801,single,1,10
926,625902,0.625902,single,1,10
927,622586,0.622586,single,1,10
928,636044,0.636044,single,1,10
929,626331,0.626331,single,1,10
930,630307,0.630307,single,1,10
931,629400,0.6294,single,1,10
932,622814,0.622814,single,1,10
933,623768,0.623768,single,1,10
934,625345,0.625345,single,1,10
935,623258,0.623258,single,1,10
936,628003,0.628003,single,1,10
937,621680,0.62168,single,1,10
938,623743,0.623743,single,1,10
939,628774,0.628774,single,1,10
940,622678,0.622678,single,1,10
941,649185,0.649185,single,1,10
942,631608,0.631608,single,1,10
943,628197,0.628197,single,1,10
944,631636,0.631636,single,1,10
945,625272,0.625272,single,1,10
946,629352,0.629352,single,1,10
947,629463,0.629463,single,1,10
948,621658,0.621658,single,1,10
949,624888,0.624888,single,1,10
950,633177,0.633177,single,1,10
951,623469,0.623469,single,1,10
952,626175,0.626175,single,1,10
953,626448,0.626448,single,1,10
954,623159,0.623159,single,1,10
955,628584,0.628584,single,1,10
956,621278,0.621278,single,1,10
957,629273,0.629273,single,1,10
958,634211,0.634211,single,1,10
959,622531,0.622531,single,1,10
960,625636,0.625636,single,1,10
961,625715,0.625715,single,1,10
962,630295,0.630295,single,1,10
963,629322,0.629322,single,1,10
964,622621,0.622621,single,1,10
965,636829,0.636829,single,1,10
966,629914,0.629914,single,1,10
967,621775,0.621775,single,1,10
968,624884,0.624884,single,1,10
969,625155,0.625155,single,1,10
970,622919,0.622919,single,1,10
971,628407,0.628407,single,1,10
972,622282,0.622282,single,1,10
973,624390,0.62439,single,1,10
974,625703,0.625703,single,1,10
975,622388,0.622388,single,1,10
976,636779,0.636779,single,1,10
977,626133,0.626133,single,1,10
978,622837,0.622837,single,1,10
979,624512,0.624512,single,1,10
980,622670,0.62267,single,1,10
981,628567,0.628567,single,1,10
982,633492,0.633492,single,1,10
983,622618,0.622618,single,1,10
984,629721,0.629721,single,1,10
985,624857,0.624857,single,1,10
986,627142,0.627142,single,1,10
987,628181,0.628181,single,1,10
988,624245,0.624245,single,1,10
989,629802,0.629802,single,1,10
990,624715,0.624715,single,1,10
991,623213,0.623213,single,1,10
992,628573,0.628573,single,1,10
993,625604,0.625604,single,1,10
994,626737,0.626737,single,1,10
995,629960,0.62996,single,1,10
996,624475,0.624475,single,1,10
997,622614,0.622614,single,1,10
998,624777,0.624777,single,1,10
999,622423,0.622423,single,1,10
